week,week_start,channel,median,lo,hi,revenue
110,2017-12-25,Search,98615.98054530594,9897.24524429034,283423.80764709524,3827520.0
111,2018-01-01,Baseline,1914923.873980245,,,3109461.66666667
111,2018-01-01,TV,149091.4441819369,45669.31440567061,289525.2577590824,3109461.66666667
111,2018-01-01,Out-of-home,28869.5427515568,297.7495465110188,137426.06502929484,3109461.66666667
111,2018-01-01,Print,59969.24142940367,10472.703125672926,149049.00757599078,3109461.66666667
111,2018-01-01,Facebook,96033.38407546985,22555.019736364724,191993.2819497292,3109461.66666667
111,2018-01-01,Search,99497.87484884754,9898.84910039826,284697.5458703091,3109461.66666667
112,2018-01-08,Baseline,2002378.349101708,,,2228128.33333333
112,2018-01-08,TV,32468.08430140465,2285.5276351484595,139772.47419192435,2228128.33333333
112,2018-01-08,Out-of-home,21567.14503595171,274.11303557446445,121331.59309828164,2228128.33333333
112,2018-01-08,Print,17022.600200476743,412.2086025986266,109389.96326770655,2228128.33333333
112,2018-01-08,Facebook,103735.9711506112,25408.01348589604,204758.00253625945,2228128.33333333
112,2018-01-08,Search,100341.56663337653,9911.80170810134,286621.27207082126,2228128.33333333
113,2018-01-15,Baseline,1758755.7894227123,,,2202593.33333333
113,2018-01-15,TV,258387.80861403368,160500.00638958812,364060.0378632276,2202593.33333333
113,2018-01-15,Out-of-home,11864.127014744176,37.7297695617965,101130.58700642022,2202593.33333333
113,2018-01-15,Print,93376.23035653251,19709.92167410973,185118.2140491884,2202593.33333333
113,2018-01-15,Facebook,41417.80720877231,3308.7846531308883,125330.74647825552,2202593.33333333
113,2018-01-15,Search,97023.52774776371,9720.714830312318,283919.1053370939,2202593.33333333
114,2018-01-22,Baseline,1644298.8945906106,,,1918293.33333333
114,2018-01-22,TV,66997.25829082115,13702.183312231133,172784.35989121182,1918293.33333333
114,2018-01-22,Out-of-home,52024.08584869954,3839.456260427261,158109.08137414767,1918293.33333333
114,2018-01-22,Print,115800.93540254084,24686.3917345762,224769.85307261144,1918293.33333333
114,2018-01-22,Facebook,13178.85207970198,181.24531099112616,85945.43083385589,1918293.33333333
114,2018-01-22,Search,92495.40563087948,9021.232208076215,275637.5215050826,1918293.33333333
115,2018-01-29,Baseline,1578500.9449272132,,,1862458.33333333
115,2018-01-29,TV,198863.3370027012,102313.6841762032,309522.27676532,1862458.33333333
115,2018-01-29,Out-of-home,30327.411125911152,737.1885310321353,128659.4272659854,1862458.33333333
115,2018-01-29,Print,40391.01368616612,3062.8092164755526,145938.78552387317,1862458.33333333
115,2018-01-29,Facebook,3759.000746444527,8.875700269064682,61570.21747749135,1862458.33333333
115,2018-01-29,Search,89827.77350519743,8760.895468798857,271142.49105878605,1862458.33333333
116,2018-02-05,Baseline,1734506.5588590582,,,1975951.66666667
116,2018-02-05,TV,46823.14458589048,7411.815193154112,139642.1768923901,1975951.66666667
116,2018-02-05,Out-of-home,16464.126995152146,121.72319599651414,100997.2713426912,1975951.66666667
116,2018-02-05,Print,47016.11089679776,6504.480699956187,140598.80564021578,1975951.66666667
116,2018-02-05,Facebook,10821.720459847122,420.0793957931256,63817.05786283768,1975951.66666667
116,2018-02-05,Search,96687.9182766511,9622.102529099762,278203.84548161423,1975951.66666667
117,2018-02-12,Baseline,1558603.4918855233,,,1827318.33333333
117,2018-02-12,TV,95407.8688866748,26299.395685176674,207224.71153101063,1827318.33333333
117,2018-02-12,Out-of-home,50807.43224543872,3690.544486867915,154353.5354484158,1827318.33333333
117,2018-02-12,Print,12853.11281428055,200.811202153544,106450.52155172634,1827318.33333333
117,2018-02-12,Facebook,2912.6631810012104,21.52067206995673,42480.09118356703,1827318.33333333
117,2018-02-12,Search,39135.93055554934,1139.9733325980844,220533.6675057152,1827318.33333333
118,2018-02-19,Baseline,1466990.9091159457,,,1656268.33333333
118,2018-02-19,TV,18959.97714301293,1569.7453512785285,84744.5972626563,1656268.33333333
118,2018-02-19,Out-of-home,29308.89325067827,706.8141478101379,123773.7884642769,1656268.33333333
118,2018-02-19,Print,48977.67930483542,7511.753055153992,135011.1149130215,1656268.33333333
118,2018-02-19,Facebook,772.849022018348,0.9767061196729642,29765.501423951788,1656268.33333333
118,2018-02-19,Search,16114.824138292148,40.04985935288415,177387.26027441557,1656268.33333333
119,2018-02-26,Baseline,1398030.2417737886,,,1703790.0
119,2018-02-26,TV,114362.48731739564,34053.38000265903,228900.64481212624,1703790.0
119,2018-02-26,Out-of-home,54949.85514128407,4310.217077146512,160450.675760501,1703790.0
119,2018-02-26,Print,75080.72417058589,14822.179924435422,161438.52929296377,1703790.0
119,2018-02-26,Facebook,209.61970893388235,0.0395248792925668,20925.199133778915,1703790.0
119,2018-02-26,Search,57402.53866495886,5770.083204811144,206262.65386596703,1703790.0
120,2018-03-05,Baseline,1357787.0638071229,,,1488115.0
120,2018-03-05,TV,22891.897708417822,2255.160647979659,94655.41609358504,1488115.0
120,2018-03-05,Out-of-home,32244.330278572048,802.6569623893146,129519.65428613656,1488115.0
120,2018-03-05,Print,21556.06536545765,807.8060791097629,115273.79382163066,1488115.0
120,2018-03-05,Facebook,56.294510855048415,0.0018331141335142,14393.521690401314,1488115.0
120,2018-03-05,Search,67935.47246998713,7189.505830810147,219360.45058316903,1488115.0
121,2018-03-12,Baseline,1323225.1019120235,,,1727330.0
121,2018-03-12,TV,303690.56206523284,204271.81072943303,407244.5746700656,1727330.0
121,2018-03-12,Out-of-home,69538.98695361929,7466.75181582609,180948.7512738,1727330.0
121,2018-03-12,Print,110124.795014805,23466.589092583803,213313.7840317359,1727330.0
121,2018-03-12,Facebook,15.246247958381597,7.638411975829083e-05,9580.874692178462,1727330.0
121,2018-03-12,Search,70540.09232248856,7344.286686736477,222930.5152605951,1727330.0
122,2018-03-19,Baseline,1143276.1624987829,,,1208246.66666667
122,2018-03-19,TV,85983.2817430807,20566.173421372503,198662.98334665436,1208246.66666667
122,2018-03-19,Out-of-home,42814.229484721,1627.1498546638743,147751.34427093389,1208246.66666667
122,2018-03-19,Print,36988.55485392056,2808.7136389053903,137287.42203717527,1208246.66666667
122,2018-03-19,Facebook,4.128395937765848,2.924629172130942e-06,6601.541939839438,1208246.66666667
122,2018-03-19,Search,64134.811405878056,6502.420214645164,218408.3085156193,1208246.66666667
123,2018-03-26,Baseline,1178209.7097636028,,,1388960.0
123,2018-03-26,TV,172759.97123846132,81972.73792532775,283972.1469132967,1388960.0
123,2018-03-26,Out-of-home,69300.21086633285,7281.2133141209615,180938.49250343413,1388960.0
123,2018-03-26,Print,34626.9422714992,3334.3175398494013,126886.0135462723,1388960.0
123,2018-03-26,Facebook,1.0742547454982023,1.212584340400317e-07,3889.147562775256,1388960.0
123,2018-03-26,Search,65036.83261713044,6651.032034573755,218392.10890240024,1388960.0
124,2018-04-02,Baseline,1039332.9373788084,,,2408331.66666667
124,2018-04-02,TV,38876.722143677776,5338.489808890474,126246.49162439248,2408331.66666667
124,2018-04-02,Out-of-home,43064.40716207774,1517.7040463393823,148546.27619113048,2408331.66666667
124,2018-04-02,Print,9198.233569272425,88.03513827073981,95658.54367864844,2408331.66666667
124,2018-04-02,Facebook,0.2720005113272746,5.428433637605591e-09,2207.240862052921,2408331.66666667
124,2018-04-02,Search,59944.83226072288,5916.09389458793,214555.324547537,2408331.66666667
125,2018-04-09,Baseline,1081954.9673176776,,,1131721.66666667
125,2018-04-09,TV,7203.844390181846,239.6661753365441,53077.65497198778,1131721.66666667
125,2018-04-09,Out-of-home,35026.286583307185,1033.9377878489377,137148.33925139782,1131721.66666667
125,2018-04-09,Print,2503.7423146243787,1.6258370363219223,75171.22567060014,1131721.66666667
125,2018-04-09,Facebook,0.0535626514614833,1.561732049851632e-10,754.989891746446,1131721.66666667
125,2018-04-09,Search,60806.2741299107,6132.701926509286,214536.30309902484,1131721.66666667
126,2018-04-16,Baseline,943993.0045247364,,,950015.0
126,2018-04-16,TV,1275.1302288390943,9.717566457155147,21489.115962693824,950015.0
126,2018-04-16,Out-of-home,19567.17493497502,171.30387662883834,112955.50868268745,950015.0
126,2018-04-16,Print,660.7074708349564,0.0250569441670324,58233.2643217619,950015.0
126,2018-04-16,Facebook,34039.8572683517,3674.849912652908,98744.18950275327,950015.0
126,2018-04-16,Search,55345.32552637623,5276.228833323945,207650.0730232453,950015.0
127,2018-04-23,Baseline,812921.8267717187,,,801298.333333333
127,2018-04-23,TV,225.34538200310152,0.4033581667824314,8595.128368138694,801298.333333333
127,2018-04-23,Out-of-home,86850.54766590417,12068.356260497836,204198.9459493189,801298.333333333
127,2018-04-23,Print,167.87011234667912,0.0004132480614055,43648.47076982714,801298.333333333
127,2018-04-23,Facebook,9972.241618527896,315.4772901662393,53740.660928618,801298.333333333
127,2018-04-23,Search,45829.67266127237,3894.8521201350127,196571.602255724,801298.333333333
128,2018-04-30,Baseline,796375.1681368743,,,779838.333333334
128,2018-04-30,TV,39.75406583516778,0.0175179666182553,3290.3984158727767,779838.333333334
128,2018-04-30,Out-of-home,56740.37189528327,3166.820937501148,170332.10322017054,779838.333333334
128,2018-04-30,Print,42.84214372899289,6.065480364919206e-06,31994.931245591717,779838.333333334
128,2018-04-30,Facebook,134780.8957535751,34670.45286044738,254952.44782374043,779838.333333334
128,2018-04-30,Search,38850.486932592656,2884.3802954509406,182755.9735359931,779838.333333334
129,2018-05-07,Baseline,879290.1933830658,,,889546.666666667
129,2018-05-07,TV,7.0454415571549625,0.0007871084847386,1255.8925033512885,889546.666666667
129,2018-05-07,Out-of-home,66677.13959457545,6016.165863179066,180481.81691182256,889546.666666667
129,2018-05-07,Print,10.963621685482762,9.11384288025856e-08,23607.954265220746,889546.666666667
129,2018-05-07,Facebook,63627.21188916837,8349.788697371792,149994.7262909155,889546.666666667
129,2018-05-07,Search,46143.42641926661,4154.796955977001,187364.8644275676,889546.666666667
130,2018-05-14,Baseline,828578.1069421702,,,862850.0
130,2018-05-14,TV,1.2600333737435232,3.2875532971650686e-05,496.0796153112127,862850.0
130,2018-05-14,Out-of-home,40570.14716286065,1155.5593162526156,150293.13724933506,862850.0
130,2018-05-14,Print,47142.25400956694,6702.34765844291,125668.91628314868,862850.0
130,2018-05-14,Facebook,142437.9193768829,36448.18306002238,270162.78802715824,862850.0
130,2018-05-14,Search,16854.997036594556,252.2529428854397,149481.6858424398,862850.0
131,2018-05-21,Baseline,892253.225012984,,,2601601.66666667
131,2018-05-21,TV,10476.188428187776,387.71542975047566,70130.86398178131,2601601.66666667
131,2018-05-21,Out-of-home,44877.84633416378,2241.337823933155,150258.4674368441,2601601.66666667
131,2018-05-21,Print,12205.641298451035,275.4875209302503,87563.37443910343,2601601.66666667
131,2018-05-21,Facebook,69646.71360154459,8911.062223978144,169197.5277243924,2601601.66666667
131,2018-05-21,Search,6205.780674022284,7.855290855118965,120211.86029223118,2601601.66666667
132,2018-05-28,Baseline,852295.8180112487,,,905008.333333334
132,2018-05-28,TV,1725.1608906869435,25.295116815086303,24415.138070533885,905008.333333334
132,2018-05-28,Out-of-home,25461.978038965928,378.0530882635124,123681.30713989456,905008.333333334
132,2018-05-28,Print,34321.38165266311,3673.7499237534353,113522.33078535416,905008.333333334
132,2018-05-28,Facebook,45269.461447237256,5382.107743748,127571.42830016524,905008.333333334
132,2018-05-28,Search,34393.076991349546,2812.2660294789475,155323.7537960859,905008.333333334
133,2018-06-04,Baseline,856831.5468455174,,,910551.666666667
133,2018-06-04,TV,308.7183912025305,1.215630714919583,8498.984727922203,910551.666666667
133,2018-06-04,Out-of-home,14216.834607491615,58.082506139019344,102651.50465549386,910551.666666667
133,2018-06-04,Print,8715.18726264808,116.39709742341374,82607.54992005695,910551.666666667
133,2018-06-04,Facebook,14246.9217394177,294.02663299163635,87320.14141840654,910551.666666667
133,2018-06-04,Search,43090.18890346598,3955.544605718753,169508.86367610274,910551.666666667
134,2018-06-11,Baseline,809358.830664438,,,923853.333333333
134,2018-06-11,TV,79833.0452590812,16258.891745765684,191907.3629415671,923853.333333333
134,2018-06-11,Out-of-home,7489.010971332324,7.666851339137272,84157.89047423884,923853.333333333
134,2018-06-11,Print,41558.51115541005,5423.767554598624,121815.872180608,923853.333333333
134,2018-06-11,Facebook,4105.375461454235,13.66553695468231,64026.96221342032,923853.333333333
134,2018-06-11,Search,45205.39155913731,4213.811129599129,176173.6407618604,923853.333333333
135,2018-06-18,Baseline,880823.9045313087,,,982420.0
135,2018-06-18,TV,15030.893546152292,1110.2336659358966,75044.50835386947,982420.0
135,2018-06-18,Out-of-home,25097.891616122328,684.9319774064576,111880.97167561889,982420.0
135,2018-06-18,Print,10578.390335811566,186.8478642175,86682.49709219497,982420.0
135,2018-06-18,Facebook,1137.2709814806158,0.6164924371844792,45726.75524060318,982420.0
135,2018-06-18,Search,51923.11061563918,5102.479599660606,188145.56771908115,982420.0
136,2018-06-25,Baseline,890281.5071860679,,,1056811.66666667
136,2018-06-25,TV,2705.7391611700687,48.36535209341491,28915.617924709168,1056811.66666667
136,2018-06-25,Out-of-home,13091.090535168762,114.34742332216676,87613.1959870473,1056811.66666667
136,2018-06-25,Print,69312.35329719666,12727.182006386229,152614.73432160376,1056811.66666667
136,2018-06-25,Facebook,61434.63850315807,11970.90166477655,139899.10470910268,1056811.66666667
136,2018-06-25,Search,52739.09205646749,5095.821807386594,191079.00314773983,1056811.66666667
137,2018-07-02,Baseline,757712.3168980551,,,932326.666666667
137,2018-07-02,TV,127336.07332866229,41352.0736684519,244048.80105555613,932326.666666667
137,2018-07-02,Out-of-home,87721.06703898987,12280.248709445908,205287.7349282372,932326.666666667
137,2018-07-02,Print,19527.0943641377,696.8915158976922,108480.99028508276,932326.666666667
137,2018-07-02,Facebook,19993.57006421365,1123.7324663303211,79721.53585117335,932326.666666667
137,2018-07-02,Search,45495.19608683718,3918.1837433651567,184266.05612407075,932326.666666667
138,2018-07-09,Baseline,909479.9418698977,,,1126221.66666667
138,2018-07-09,TV,26060.88531681049,2790.752383253615,100758.7648020533,1126221.66666667
138,2018-07-09,Out-of-home,57484.7301339988,3347.932929660157,169184.4123224961,1126221.66666667
138,2018-07-09,Print,76686.69638359337,15119.30237928444,162692.49038926896,1126221.66666667
138,2018-07-09,Facebook,108927.92009215316,26896.856160069783,207683.41753539897,1126221.66666667
138,2018-07-09,Search,51354.3836163675,4902.4107612229855,190769.751707083,1126221.66666667
139,2018-07-16,Baseline,909512.3551467962,,,1140006.66666667
139,2018-07-16,TV,88405.06392601356,21521.208637665663,200288.94019831895,1140006.66666667
139,2018-07-16,Out-of-home,66617.59841553603,6045.210051598129,179828.39476513324,1140006.66666667
139,2018-07-16,Print,22179.57114892379,894.2677672888143,115122.57738615712,1140006.66666667
139,2018-07-16,Facebook,44558.00796077125,4552.963358803816,119821.60777906491,1140006.66666667
139,2018-07-16,Search,52680.03156779036,5047.437991968006,194151.2983409965,1140006.66666667
140,2018-07-23,Baseline,1135414.5598541736,,,1479303.33333333
140,2018-07-23,TV,104530.15910645964,30443.20083674582,216413.2356036805,1479303.33333333
140,2018-07-23,Out-of-home,40255.40331766405,1158.9835061917602,148161.98791074954,1479303.33333333
140,2018-07-23,Print,44033.17268363418,5940.667778003804,128544.39452807972,1479303.33333333
140,2018-07-23,Facebook,13914.672602230265,265.187050260168,78825.7122755625,1479303.33333333
140,2018-07-23,Search,63997.07029391736,6738.006316821575,208490.54028444388,1479303.33333333
141,2018-07-30,Baseline,1337610.2167740893,,,1647193.33333333
141,2018-07-30,TV,20831.60032863912,1883.3187347916971,89142.46939937628,1647193.33333333
141,2018-07-30,Out-of-home,23514.53967628631,192.2342870490545,121600.7466298884,1647193.33333333
141,2018-07-30,Print,11633.984037797643,192.6213271274384,94974.14706726308,1647193.33333333
141,2018-07-30,Facebook,4014.4844109639807,12.002980130138424,54703.22219433848,1647193.33333333
141,2018-07-30,Search,72944.9837244,7565.271635799908,222479.11031953484,1647193.33333333
142,2018-08-06,Baseline,1466350.231895897,,,2009478.33333333
142,2018-08-06,TV,119431.28373490708,36963.12221164879,234461.85169538792,2009478.33333333
142,2018-08-06,Out-of-home,69422.00621737752,7313.819001580005,179848.00655334216,2009478.33333333
142,2018-08-06,Print,53040.49671743999,8605.766119474403,136625.28561105722,2009478.33333333
142,2018-08-06,Facebook,1122.2833556387118,0.5389564953572076,39578.36736245336,2009478.33333333
142,2018-08-06,Search,81044.80639609731,8265.053288666868,238126.54171203225,2009478.33333333
143,2018-08-13,Baseline,1247428.511470593,,,1523443.33333333
143,2018-08-13,TV,24211.225813775804,2450.120434979189,97265.05178132892,1523443.33333333
143,2018-08-13,Out-of-home,42719.33385123959,1598.619436070082,148126.25348935707,1523443.33333333
143,2018-08-13,Print,14317.000562388535,342.84380669736447,98810.85440650568,1523443.33333333
143,2018-08-13,Facebook,69806.42328806157,14747.856968978907,150909.0839371952,1523443.33333333
143,2018-08-13,Search,31359.834205869607,825.446821201991,187797.30635915248,1523443.33333333
144,2018-08-20,Baseline,1074765.5506277783,,,1420118.33333333
144,2018-08-20,TV,327105.6439549469,227424.06590338892,428902.20966864575,1420118.33333333
144,2018-08-20,Out-of-home,77302.9383520087,9204.184490376192,192854.8663319595,1420118.33333333
144,2018-08-20,Print,3857.8497218669054,6.3645339651541,75262.24407692067,1420118.33333333
144,2018-08-20,Facebook,23586.20458456002,1556.3252718046956,82212.35108909206,1420118.33333333
144,2018-08-20,Search,12458.658321544928,26.44573617575557,151207.92050027763,1420118.33333333
145,2018-08-27,Baseline,1395448.8859763134,,,1673551.66666667
145,2018-08-27,TV,97395.59710214369,25007.97305026569,212910.59787248736,1673551.66666667
145,2018-08-27,Out-of-home,48819.1133480942,2170.469670682981,160173.92216534627,1673551.66666667
145,2018-08-27,Print,1024.9265693629177,0.1015555712848685,57438.713923611256,1673551.66666667
145,2018-08-27,Facebook,75906.18288405638,17327.83275992472,157853.20542254817,1673551.66666667
145,2018-08-27,Search,62374.0553508516,6599.525305340458,200976.4006929313,1673551.66666667
146,2018-09-03,Baseline,1610989.5491472688,,,2061091.66666667
146,2018-09-03,TV,124805.2867645528,45937.77289425773,236105.684139361,2061091.66666667
146,2018-09-03,Out-of-home,67143.74978863807,6350.425836582819,180927.0570648316,2061091.66666667
146,2018-09-03,Print,6859.868086940793,107.17339684701211,67359.77568514243,2061091.66666667
146,2018-09-03,Facebook,26558.053361144837,1823.082962991867,89926.03310237294,2061091.66666667
146,2018-09-03,Search,82154.88850171452,8395.956159508547,233664.11226649143,2061091.66666667
147,2018-09-10,Baseline,1804171.704783435,,,2144110.0
147,2018-09-10,TV,26019.374645220203,2557.870821520454,101682.73974297904,2144110.0
147,2018-09-10,Out-of-home,40876.83512615278,1264.2401560502387,150487.93773064224,2144110.0
147,2018-09-10,Print,5923.640527774734,83.1147123881288,64212.37413538336,2144110.0
147,2018-09-10,Facebook,7763.409352768645,91.54361920901394,60184.734059798895,2144110.0
147,2018-09-10,Search,92476.9535015266,9282.95976047766,257114.9378690106,2144110.0
148,2018-09-17,Baseline,1696754.477116392,,,2058653.33333333
148,2018-09-17,TV,4752.998793679839,111.15160983192072,41845.53657866562,2058653.33333333
148,2018-09-17,Out-of-home,55414.822261790825,4031.1285500952536,164370.71104556505,2058653.33333333
148,2018-09-17,Print,64204.76759161889,11382.015694452286,146325.89361018833,2058653.33333333
148,2018-09-17,Facebook,58373.55429416784,11416.92275046781,134286.87990771886,2058653.33333333
148,2018-09-17,Search,90823.41892908052,9001.339612301757,261274.1942938201,2058653.33333333
149,2018-09-24,Baseline,1894984.5720565524,,,2208345.0
149,2018-09-24,TV,11738.827004949468,576.3814678488118,70933.5960309914,2208345.0
149,2018-09-24,Out-of-home,51990.27606184466,3184.5038967855708,159653.9967667892,2208345.0
149,2018-09-24,Print,17678.6444178232,576.1120809361034,101725.34438083584,2208345.0
149,2018-09-24,Facebook,18955.810787962662,995.0502533513892,77239.72494324169,2208345.0
149,2018-09-24,Search,97620.84368283136,9726.656566763251,273500.1931658524,2208345.0
150,2018-10-01,Baseline,2059465.493398292,,,2603008.33333333
150,2018-10-01,TV,465545.2832924273,324402.0140739074,607576.6973700308,2603008.33333333
150,2018-10-01,Out-of-home,48208.54240826071,2674.918961288057,154491.19706290032,2603008.33333333
150,2018-10-01,Print,25815.868605311716,2099.232295568972,106949.57701635608,2603008.33333333
150,2018-10-01,Facebook,23130.847482582387,1920.2632618720788,81716.10070086506,2603008.33333333
150,2018-10-01,Search,105368.21561949866,10485.792591508303,290003.43103448907,2603008.33333333
151,2018-10-08,Baseline,2026761.7043408852,,,2313193.33333333
151,2018-10-08,TV,202585.7644471181,76223.82767781842,346698.67195385665,2313193.33333333
151,2018-10-08,Out-of-home,27697.34600515204,467.1752289510918,127009.8817369872,2313193.33333333
151,2018-10-08,Print,26257.369285389723,2160.121966835451,106434.9211287828,2313193.33333333
151,2018-10-08,Facebook,41925.04321366937,6216.179953234395,109993.84136694032,2313193.33333333
151,2018-10-08,Search,105290.38252500365,10280.397019373486,293191.3085319329,2313193.33333333
152,2018-10-15,Baseline,2223612.038790291,,,2813106.66666667
152,2018-10-15,TV,296574.62889350974,200387.24873567728,403204.97990971647,2813106.66666667
152,2018-10-15,Out-of-home,58904.80806824083,4952.71575737933,166093.5701315695,2813106.66666667
152,2018-10-15,Print,15214.382577035369,616.5242094549662,92504.80898185016,2813106.66666667
152,2018-10-15,Facebook,53210.69913833933,9775.437637160563,125161.84309058511,2813106.66666667
152,2018-10-15,Search,109644.5994080332,10744.548082857453,302844.06314220297,2813106.66666667
153,2018-10-22,Baseline,2367932.6461173883,,,2665110.0
153,2018-10-22,TV,83449.24758336204,17912.075568092696,203989.25650864627,2665110.0
153,2018-10-22,Out-of-home,34801.32358649686,940.7761537543836,136796.966887268,2665110.0
153,2018-10-22,Print,3909.841855151609,13.86972420808139,69066.63410501911,2665110.0
153,2018-10-22,Facebook,17097.877413222915,719.426378280195,75117.08423880725,2665110.0
153,2018-10-22,Search,113629.92611732874,11172.96971117792,311806.8518309625,2665110.0
154,2018-10-29,Baseline,2385071.8690900635,,,2947875.0
154,2018-10-29,TV,203032.95403954425,108876.68604992169,313469.6924453044,2947875.0
154,2018-10-29,Out-of-home,19432.480814157905,156.73377719216194,111574.2122214675,2947875.0
154,2018-10-29,Print,17854.349662975346,940.0320527655252,90303.60169080418,2947875.0
154,2018-10-29,Facebook,107561.67578294816,26348.396543380364,205402.53705609383,2947875.0
154,2018-10-29,Search,116054.95430825456,11428.183065520756,317491.04190405173,2947875.0
155,2018-11-05,Baseline,2422867.974169567,,,2768941.66666667
155,2018-11-05,TV,48039.75969176725,7706.550047473366,143562.05791626876,2768941.66666667
155,2018-11-05,Out-of-home,83561.24599893347,11225.727120698672,200154.4925039204,2768941.66666667
155,2018-11-05,Print,15673.9920026028,720.0711339347431,88166.56429041509,2768941.66666667
155,2018-11-05,Facebook,43507.98332714147,4389.585026249892,118182.95483572748,2768941.66666667
155,2018-11-05,Search,117918.81954395102,11519.73867738157,323211.50128130056,2768941.66666667
156,2018-11-12,Baseline,2202908.9882792663,,,2666240.0
156,2018-11-12,TV,318134.098732117,219247.9981661122,420505.2607763135,2666240.0
156,2018-11-12,Out-of-home,53884.34391213978,2856.05923357004,166488.6280345316,2666240.0
156,2018-11-12,Print,3913.967087518489,17.430701004053887,64375.82375846092,2666240.0
156,2018-11-12,Facebook,117703.6474359998,29860.221285268988,222427.8359401686,2666240.0
156,2018-11-12,Search,51357.24851165144,1958.020789090884,248317.60194811545,2666240.0
157,2018-11-19,Baseline,2324299.020118101,,,2559550.0
157,2018-11-19,TV,92984.0621413848,22927.12672335168,207977.67602964625,2559550.0
157,2018-11-19,Out-of-home,60157.66332446107,4784.96310463474,171422.16745216103,2559550.0
157,2018-11-19,Print,997.7120928864252,0.3531010159225942,48003.780778339984,2559550.0
157,2018-11-19,Facebook,50527.83402514813,5350.072769285207,134111.16674488725,2559550.0
157,2018-11-19,Search,21918.455064837923,74.9679799216448,202319.36403787677,2559550.0
158,2018-11-26,Baseline,2114995.481760052,,,2653766.66666667
158,2018-11-26,TV,310806.0435699477,213637.41250967697,413642.24529183866,2653766.66666667
158,2018-11-26,Out-of-home,36108.85188348757,889.5967768496924,141994.66796331984,2653766.66666667
158,2018-11-26,Print,87954.88758099248,17749.18883154944,176152.3321375545,2653766.66666667
158,2018-11-26,Facebook,107196.9179292327,27314.482419363183,206239.41381450245,2653766.66666667
158,2018-11-26,Search,103541.68009923313,10580.972373452869,279743.20581370353,2653766.66666667
159,2018-12-03,Baseline,2012660.7640296295,,,2144703.33333333
159,2018-12-03,TV,89957.07528558193,21266.79987857463,205252.93102079205,2144703.33333333
159,2018-12-03,Out-of-home,57231.64237446588,4532.529257720383,165669.27359188866,2144703.33333333
159,2018-12-03,Print,26439.95778809596,1495.8474435575474,116933.76111342428,2144703.33333333
159,2018-12-03,Facebook,43171.00800666166,3999.8834881613097,123910.25284179916,2144703.33333333
159,2018-12-03,Search,112356.34794099844,11193.96900129,302172.29021846555,2144703.33333333
160,2018-12-10,Baseline,2209672.5388304456,,,2451681.66666667
160,2018-12-10,TV,17944.533726001013,1007.8962887979926,92559.61009285126,2451681.66666667
160,2018-12-10,Out-of-home,33690.86098821158,834.2869827427863,136013.10758429224,2451681.66666667
160,2018-12-10,Print,51809.53249409402,8225.152730475269,135035.90125162745,2451681.66666667
160,2018-12-10,Facebook,13640.78675814805,218.03352375351872,84339.0083719086,2451681.66666667
160,2018-12-10,Search,121158.06170397,11985.76924685188,323983.84191461065,2451681.66666667
161,2018-12-17,Baseline,2251599.165895853,,,2469486.66666667
161,2018-12-17,TV,3221.8411452770238,42.31330827781032,39448.12139509322,2469486.66666667
161,2018-12-17,Out-of-home,33874.62867870132,1089.0027378655616,132955.97185289607,2469486.66666667
161,2018-12-17,Print,13948.407024734151,288.61521620893376,100371.56641481211,2469486.66666667
161,2018-12-17,Facebook,3928.5161791083046,10.279011319615291,61085.4354190922,2469486.66666667
161,2018-12-17,Search,123231.20457759744,12067.993440586368,332496.8318794808,2469486.66666667
162,2018-12-24,Baseline,2217838.951404689,,,3208150.0
162,2018-12-24,TV,466499.1610384637,324966.5520753856,609205.3531687272,3208150.0
162,2018-12-24,Out-of-home,18570.223600148114,187.6913592088398,107917.99524977288,3208150.0
162,2018-12-24,Print,55043.62539649151,9062.03548152087,140111.32000861756,3208150.0
162,2018-12-24,Facebook,114607.59348996836,28936.9720798778,215711.88114170017,3208150.0
162,2018-12-24,Search,128517.90015582854,12416.435357175378,344142.4078488183,3208150.0
163,2018-12-31,Baseline,2015636.268985524,,,2746851.66666667
163,2018-12-31,TV,367971.45727064006,253407.53202405083,489553.9741518527,2746851.66666667
163,2018-12-31,Out-of-home,10100.41734801165,27.156995547333445,88909.00400944175,2746851.66666667
163,2018-12-31,Print,14973.538558812725,371.1481146768943,100628.9956024852,2746851.66666667
163,2018-12-31,Facebook,48152.11695585446,5287.869269174673,125863.413071918,2746851.66666667
163,2018-12-31,Search,123607.1569064782,11978.541024728069,337524.51240182284,2746851.66666667
164,2019-01-07,Baseline,2265917.979489526,,,2566165.0
164,2019-01-07,TV,124389.69313683888,29942.20643685632,271932.48592857487,2566165.0
164,2019-01-07,Out-of-home,6265.80273004658,13.587393344844552,73817.85526467899,2566165.0
164,2019-01-07,Print,12069.528672050696,346.0824905829321,88653.1940569574,2566165.0
164,2019-01-07,Facebook,42906.575144664894,6399.846254562489,114086.72277380804,2566165.0
164,2019-01-07,Search,128856.58484714164,12442.83289476237,346000.3458083756,2566165.0
165,2019-01-14,Baseline,2141246.301366801,,,2554828.33333333
165,2019-01-14,TV,131540.3266496889,51713.92350629352,244164.0900807083,2554828.33333333
165,2019-01-14,Out-of-home,3128.830662943094,1.737808210527288,59933.01645433778,2554828.33333333
